delivery_id,order_id,expected_date,actual_date,delivery_status
604121,504121,2024-07-18,2024-07-18,On-time
604122,504122,2024-04-20,2024-04-21,On-time
604123,504123,2023-09-17,2023-09-18,On-time
604124,504124,2023-12-02,2023-12-07,Delayed
604125,504125,2024-08-31,2024-09-06,Delayed
604126,504126,2024-05-06,\N,\N
604127,504127,2024-04-25,2024-04-24,On-time
604128,504128,2024-05-02,2024-05-01,On-time
604129,504129,2023-08-26,2023-08-25,On-time
604130,504130,2023-12-12,2023-12-13,On-time
604131,504131,2024-01-27,2024-01-28,On-time
604132,504132,2024-04-17,2024-04-19,Delayed
604133,504133,2024-04-14,\N,Failed
604134,504134,2023-06-28,2023-07-01,Delayed
604135,504135,2023-09-07,2023-09-08,On-time
604136,504136,2024-08-16,2024-08-16,On-time
604137,504137,2023-10-09,2023-10-08,On-time
604138,504138,2024-03-27,2024-03-26,On-time
604139,504139,2023-06-12,2023-06-17,Delayed
604140,504140,2023-06-17,2023-06-18,On-time
604141,504141,2023-10-28,2023-10-28,On-time
604142,504142,2023-06-13,\N,\N
604143,504143,2024-09-01,2024-08-31,On-time
604144,504144,2023-11-19,2023-11-20,On-time
604145,504145,2024-01-07,2024-01-06,On-time
604146,504146,2023-10-12,2023-10-15,Delayed
604147,504147,2023-10-29,2023-11-03,Delayed
604148,504148,2023-08-16,\N,\N
604149,504149,2024-02-08,2024-02-09,On-time
604150,504150,2023-07-05,\N,\N
604151,504151,2023-06-12,2023-06-18,Delayed
604152,504152,2024-10-03,2024-10-03,On-time
604153,504153,2023-09-30,2023-09-29,On-time
604154,504154,2023-12-11,2023-12-12,On-time
604155,504155,2024-06-06,2024-06-09,Delayed
604156,504156,2024-01-20,2024-01-20,On-time
604157,504157,2023-10-16,2023-10-16,On-time
604158,504158,2023-07-18,2023-07-20,Delayed
604159,504159,2024-07-17,2024-07-23,Delayed
604160,504160,2023-11-05,2023-11-06,On-time
604161,504161,2023-08-24,2023-08-23,On-time
604162,504162,2023-12-03,2023-12-09,Delayed
604163,504163,2023-06-20,2023-06-21,On-time
604164,504164,2023-06-07,2023-06-09,Delayed
604165,504165,2024-01-12,2024-01-11,On-time
604166,504166,2024-08-27,\N,Failed
604167,504167,2023-12-29,\N,Failed
604168,504168,2023-07-20,2023-07-19,On-time
604169,504169,2023-12-21,\N,\N
604170,504170,2023-09-24,2023-09-23,On-time
604171,504171,2023-06-13,\N,\N
604172,504172,2023-10-29,2023-10-28,On-time
604173,504173,2024-09-06,2024-09-07,On-time
604174,504174,2023-10-22,2023-10-23,On-time
604175,504175,2023-12-08,2023-12-07,On-time
604176,504176,2024-02-17,2024-02-18,On-time
604177,504177,2024-05-14,2024-05-13,On-time
604178,504178,2023-11-16,2023-11-17,On-time
604179,504179,2024-01-13,2024-01-12,On-time
604180,504180,2024-07-14,2024-07-14,On-time
604181,504181,2023-11-11,2023-11-11,On-time
604182,504182,2023-06-23,\N,\N
604183,504183,2024-03-27,2024-03-26,On-time
604184,504184,2023-10-18,2023-10-17,On-time
604185,504185,2023-11-17,2023-11-17,On-time
604186,504186,2024-01-01,2024-01-02,On-time
604187,504187,2024-01-15,2024-01-16,On-time
604188,504188,2024-06-03,2024-06-09,Delayed
604189,504189,2024-07-22,2024-07-28,Delayed
604190,504190,2024-03-02,2024-03-01,On-time
604191,504191,2024-07-26,2024-07-27,On-time
604192,504192,2024-01-23,2024-01-22,On-time
604193,504193,2024-06-15,2024-06-17,Delayed
604194,504194,2024-08-27,2024-08-28,On-time
604195,504195,2023-07-20,2023-07-21,On-time
604196,504196,2024-04-07,\N,\N
604197,504197,2023-11-20,2023-11-25,Delayed
604198,504198,2023-06-28,2023-06-29,On-time
604199,504199,2023-11-01,2023-10-31,On-time
604200,504200,2024-09-26,\N,Failed
604201,504201,2024-04-26,2024-04-26,On-time
604202,504202,2024-04-23,2024-04-22,On-time
604203,504203,2024-08-25,2024-08-25,On-time
604204,504204,2024-01-21,2024-01-24,Delayed
604205,504205,2023-09-06,2023-09-05,On-time
604206,504206,2023-09-22,2023-09-27,Delayed
604207,504207,2024-05-13,2024-05-15,Delayed
604208,504208,2024-06-17,2024-06-18,On-time
604209,504209,2023-08-08,2023-08-09,On-time
604210,504210,2023-11-22,2023-11-22,On-time
604211,504211,2024-09-20,2024-09-24,Delayed
604212,504212,2024-06-15,2024-06-21,Delayed
604213,504213,2023-06-29,2023-06-28,On-time
604214,504214,2024-06-16,2024-06-15,On-time
604215,504215,2024-08-06,2024-08-11,Delayed
604216,504216,2023-07-30,2023-07-29,On-time
604217,504217,2024-05-10,2024-05-11,On-time
604218,504218,2023-11-06,2023-11-05,On-time
604219,504219,2023-08-16,2023-08-15,On-time
604220,504220,2024-04-29,\N,\N
604221,504221,2024-04-27,2024-05-01,Delayed
604222,504222,2023-07-05,2023-07-06,On-time
604223,504223,2023-09-15,2023-09-15,On-time
604224,504224,2024-08-30,2024-08-29,On-time
604225,504225,2023-11-12,2023-11-13,On-time
604226,504226,2024-07-12,2024-07-12,On-time
604227,504227,2023-07-05,2023-07-09,Delayed
604228,504228,2023-07-15,2023-07-14,On-time
604229,504229,2023-08-21,2023-08-22,On-time
604230,504230,2024-08-03,2024-08-02,On-time
604231,504231,2024-01-16,2024-01-15,On-time
604232,504232,2023-06-13,\N,Failed
604233,504233,2024-08-07,2024-08-08,On-time
604234,504234,2024-09-03,2024-09-03,On-time
604235,504235,2023-12-13,2023-12-12,On-time
604236,504236,2024-02-15,2024-02-14,On-time
604237,504237,2024-01-27,2024-01-28,On-time
604238,504238,2023-07-09,2023-07-08,On-time
604239,504239,2024-03-02,2024-03-01,On-time
604240,504240,2023-11-19,2023-11-20,On-time
604241,504241,2024-06-05,2024-06-05,On-time
604242,504242,2023-10-24,2023-10-25,On-time
604243,504243,2024-03-31,2024-04-01,On-time
604244,504244,2023-08-30,\N,Failed
604245,504245,2023-11-16,2023-11-16,On-time
604246,504246,2023-12-05,2023-12-06,On-time
604247,504247,2024-05-14,2024-05-14,On-time
604248,504248,2024-06-15,\N,Failed
604249,504249,2024-06-09,2024-06-14,Delayed
604250,504250,2024-05-08,2024-05-09,On-time
604251,504251,2024-05-09,2024-05-11,Delayed
604252,504252,2023-06-13,2023-06-15,Delayed
604253,504253,2023-07-04,2023-07-10,Delayed
604254,504254,2024-01-20,\N,\N
604255,504255,2024-05-07,2024-05-08,On-time
604256,504256,2024-05-05,2024-05-05,On-time
604257,504257,2024-09-03,2024-09-04,On-time
604258,504258,2024-06-11,2024-06-13,Delayed
604259,504259,2024-07-22,2024-07-21,On-time
604260,504260,2024-06-14,2024-06-16,Delayed
604261,504261,2023-09-12,2023-09-13,On-time
604262,504262,2024-05-07,2024-05-06,On-time
604263,504263,2023-06-10,2023-06-11,On-time
604264,504264,2024-04-09,2024-04-11,Delayed
604265,504265,2023-06-08,2023-06-08,On-time
604266,504266,2024-04-22,2024-04-26,Delayed
604267,504267,2023-11-03,2023-11-02,On-time
604268,504268,2024-08-26,2024-08-27,On-time
604269,504269,2023-11-28,2023-11-28,On-time
604270,504270,2023-12-22,2023-12-24,Delayed
604271,504271,2023-10-21,2023-10-21,On-time
604272,504272,2024-01-05,2024-01-04,On-time
604273,504273,2024-01-27,2024-01-26,On-time
604274,504274,2024-08-23,\N,Failed
604275,504275,2023-12-12,2023-12-13,On-time
604276,504276,2024-06-27,2024-06-29,Delayed
604277,504277,2023-12-30,2024-01-01,Delayed
604278,504278,2023-09-11,2023-09-10,On-time
604279,504279,2024-06-08,2024-06-09,On-time
604280,504280,2024-05-24,2024-05-24,On-time
604281,504281,2024-08-19,2024-08-19,On-time
604282,504282,2023-08-04,\N,Failed
604283,504283,2023-08-10,2023-08-10,On-time
604284,504284,2024-05-29,2024-06-03,Delayed
604285,504285,2024-06-25,2024-06-28,Delayed
604286,504286,2024-10-01,2024-10-02,On-time
604287,504287,2023-11-10,2023-11-13,Delayed
604288,504288,2024-07-12,2024-07-15,Delayed
604289,504289,2024-07-20,2024-07-25,Delayed
604290,504290,2023-09-25,2023-10-01,Delayed
604291,504291,2024-09-11,2024-09-11,On-time
604292,504292,2023-09-17,2023-09-17,On-time
604293,504293,2024-06-23,2024-06-23,On-time
604294,504294,2023-06-28,\N,Failed
604295,504295,2024-03-06,2024-03-05,On-time
604296,504296,2024-09-16,2024-09-17,On-time
604297,504297,2023-07-17,\N,Failed
604298,504298,2023-11-25,2023-11-26,On-time
604299,504299,2023-12-17,\N,\N
604300,504300,2024-06-22,\N,\N
604301,504301,2024-01-07,2024-01-08,On-time
604302,504302,2023-06-27,2023-06-29,Delayed
604303,504303,2024-05-17,2024-05-18,On-time
604304,504304,2023-06-20,2023-06-24,Delayed
604305,504305,2023-09-15,\N,\N
604306,504306,2023-08-06,2023-08-06,On-time
604307,504307,2024-03-13,2024-03-13,On-time
604308,504308,2023-12-14,2023-12-15,On-time
604309,504309,2024-05-06,2024-05-11,Delayed
604310,504310,2023-09-30,2023-10-01,On-time
604311,504311,2024-09-25,2024-09-28,Delayed
604312,504312,2024-09-05,2024-09-04,On-time
604313,504313,2023-09-29,2023-09-28,On-time
604314,504314,2024-07-11,2024-07-16,Delayed
604315,504315,2024-01-14,2024-01-13,On-time
604316,504316,2024-03-18,2024-03-22,Delayed
604317,504317,2023-07-31,\N,Failed
604318,504318,2024-08-06,2024-08-05,On-time
604319,504319,2024-08-10,2024-08-09,On-time
604320,504320,2024-03-07,2024-03-07,On-time
604321,504321,2024-02-18,2024-02-19,On-time
604322,504322,2023-08-01,2023-08-05,Delayed
604323,504323,2024-01-28,2024-01-27,On-time
604324,504324,2024-04-12,2024-04-11,On-time
604325,504325,2024-03-13,2024-03-12,On-time
604326,504326,2024-02-01,2024-02-02,On-time
604327,504327,2024-08-17,2024-08-22,Delayed
604328,504328,2024-03-09,2024-03-08,On-time
604329,504329,2023-06-06,2023-06-07,On-time
604330,504330,2023-12-17,2023-12-18,On-time
604331,504331,2023-07-10,2023-07-09,On-time
604332,504332,2023-12-05,2023-12-06,On-time
604333,504333,2023-09-08,\N,Failed
604334,504334,2024-01-19,\N,\N
604335,504335,2023-09-17,2023-09-17,On-time
604336,504336,2024-05-27,2024-06-02,Delayed
604337,504337,2023-09-12,\N,Failed
604338,504338,2023-06-17,2023-06-20,Delayed
604339,504339,2024-06-04,\N,Failed
604340,504340,2024-03-19,2024-03-18,On-time
604341,504341,2023-06-30,2023-06-29,On-time
604342,504342,2023-09-16,2023-09-18,Delayed
604343,504343,2023-09-05,2023-09-04,On-time
604344,504344,2024-04-08,2024-04-09,On-time
604345,504345,2023-12-24,2023-12-23,On-time
604346,504346,2024-01-27,\N,\N
604347,504347,2024-09-06,2024-09-07,On-time
604348,504348,2024-02-13,2024-02-19,Delayed
604349,504349,2024-01-23,2024-01-22,On-time
604350,504350,2024-08-21,2024-08-22,On-time
604351,504351,2024-01-24,2024-01-25,On-time
604352,504352,2023-09-30,2023-09-29,On-time
604353,504353,2024-06-03,\N,Failed
604354,504354,2023-07-12,2023-07-12,On-time
604355,504355,2023-06-14,2023-06-13,On-time
604356,504356,2023-07-15,\N,\N
604357,504357,2023-09-27,\N,Failed
604358,504358,2024-06-25,2024-06-28,Delayed
604359,504359,2024-01-30,2024-01-31,On-time
604360,504360,2024-03-08,2024-03-08,On-time
604361,504361,2023-07-10,\N,Failed
604362,504362,2024-04-18,2024-04-20,Delayed
604363,504363,2024-05-18,2024-05-17,On-time
604364,504364,2024-03-28,2024-03-29,On-time
604365,504365,2024-05-12,2024-05-11,On-time
604366,504366,2024-03-16,\N,Failed
604367,504367,2024-08-19,2024-08-21,Delayed
604368,504368,2024-05-13,2024-05-18,Delayed
604369,504369,2023-10-31,2023-10-30,On-time
604370,504370,2024-02-10,2024-02-15,Delayed
604371,504371,2023-12-04,2023-12-03,On-time
604372,504372,2024-04-12,2024-04-13,On-time
604373,504373,2023-08-01,2023-07-31,On-time
604374,504374,2024-09-14,2024-09-14,On-time
604375,504375,2023-09-14,2023-09-15,On-time
604376,504376,2024-03-28,2024-03-28,On-time
604377,504377,2024-09-27,\N,\N
604378,504378,2024-07-08,2024-07-07,On-time
604379,504379,2023-09-02,2023-09-01,On-time
604380,504380,2023-06-14,2023-06-15,On-time
604381,504381,2023-11-20,\N,Failed
604382,504382,2023-10-12,2023-10-12,On-time
604383,504383,2024-05-19,\N,Failed
604384,504384,2024-07-15,2024-07-15,On-time
604385,504385,2024-07-24,2024-07-29,Delayed
604386,504386,2024-04-16,2024-04-17,On-time
604387,504387,2023-06-22,2023-06-22,On-time
604388,504388,2024-01-14,\N,Failed
604389,504389,2023-10-16,2023-10-20,Delayed
604390,504390,2024-08-26,2024-08-28,Delayed
604391,504391,2024-02-16,\N,\N
604392,504392,2023-07-30,2023-07-29,On-time
604393,504393,2023-07-09,2023-07-10,On-time
604394,504394,2024-03-31,2024-04-02,Delayed
604395,504395,2024-05-19,2024-05-24,Delayed
604396,504396,2024-05-23,\N,Failed
604397,504397,2024-10-01,\N,Failed
604398,504398,2023-06-22,2023-06-23,On-time
604399,504399,2023-07-29,2023-07-29,On-time
604400,504400,2024-01-12,2024-01-12,On-time
604401,504401,2024-08-02,2024-08-01,On-time
604402,504402,2023-08-14,2023-08-15,On-time
604403,504403,2024-09-08,2024-09-07,On-time
604404,504404,2023-08-10,2023-08-11,On-time
604405,504405,2023-12-24,2023-12-25,On-time
604406,504406,2024-05-20,2024-05-20,On-time
604407,504407,2023-09-27,2023-09-27,On-time
604408,504408,2024-09-30,\N,\N
604409,504409,2024-03-16,2024-03-16,On-time
604410,504410,2024-06-24,2024-06-27,Delayed
604411,504411,2024-01-13,2024-01-14,On-time
604412,504412,2024-08-24,2024-08-24,On-time
604413,504413,2023-08-07,2023-08-07,On-time
604414,504414,2023-08-21,2023-08-26,Delayed
604415,504415,2024-09-25,2024-09-24,On-time
604416,504416,2023-08-02,2023-08-08,Delayed
604417,504417,2023-06-10,2023-06-09,On-time
604418,504418,2024-07-17,2024-07-18,On-time
604419,504419,2024-01-08,2024-01-10,Delayed
604420,504420,2023-11-01,2023-11-01,On-time
604421,504421,2024-03-13,2024-03-13,On-time
604422,504422,2023-06-17,2023-06-19,Delayed
604423,504423,2023-11-02,2023-11-03,On-time
604424,504424,2024-03-07,2024-03-07,On-time
604425,504425,2023-08-24,2023-08-25,On-time
604426,504426,2023-07-03,2023-07-03,On-time
604427,504427,2024-07-12,\N,Failed
604428,504428,2024-05-11,2024-05-10,On-time
604429,504429,2024-08-31,2024-09-01,On-time
604430,504430,2024-06-30,2024-06-30,On-time
604431,504431,2023-09-09,2023-09-09,On-time
604432,504432,2023-08-08,2023-08-14,Delayed
604433,504433,2024-05-08,2024-05-08,On-time
604434,504434,2023-07-07,2023-07-07,On-time
604435,504435,2023-11-11,2023-11-11,On-time
604436,504436,2023-12-23,2023-12-23,On-time
604437,504437,2023-08-11,2023-08-10,On-time
604438,504438,2023-10-29,2023-10-30,On-time
604439,504439,2024-07-24,2024-07-23,On-time
604440,504440,2023-09-10,\N,Failed
604441,504441,2023-07-18,2023-07-17,On-time
604442,504442,2023-11-24,2023-11-23,On-time
604443,504443,2024-04-23,2024-04-24,On-time
604444,504444,2024-08-21,2024-08-24,Delayed
604445,504445,2023-11-24,2023-11-27,Delayed
604446,504446,2023-06-21,\N,Failed
604447,504447,2024-04-05,2024-04-09,Delayed
604448,504448,2023-09-18,\N,\N
604449,504449,2023-10-28,2023-10-28,On-time
604450,504450,2024-03-01,2024-02-29,On-time
604451,504451,2024-03-19,2024-03-24,Delayed
604452,504452,2024-02-08,2024-02-11,Delayed
604453,504453,2024-05-10,2024-05-10,On-time
604454,504454,2023-11-11,2023-11-12,On-time
604455,504455,2024-01-26,\N,Failed
604456,504456,2024-01-30,2024-01-29,On-time
604457,504457,2024-09-02,2024-09-06,Delayed
604458,504458,2024-09-23,2024-09-24,On-time
604459,504459,2024-01-11,2024-01-11,On-time
604460,504460,2023-09-06,2023-09-05,On-time
604461,504461,2024-06-16,2024-06-17,On-time
604462,504462,2024-09-14,2024-09-13,On-time
604463,504463,2023-11-08,2023-11-08,On-time
604464,504464,2024-09-27,2024-09-26,On-time
604465,504465,2024-04-08,2024-04-09,On-time
604466,504466,2024-02-27,2024-02-27,On-time
604467,504467,2023-07-31,\N,Failed
604468,504468,2023-06-10,2023-06-10,On-time
604469,504469,2024-08-02,\N,\N
604470,504470,2024-05-14,2024-05-14,On-time
604471,504471,2024-01-13,2024-01-12,On-time
604472,504472,2024-09-21,\N,Failed
604473,504473,2024-02-20,2024-02-19,On-time
604474,504474,2024-04-04,\N,Failed
604475,504475,2024-08-08,\N,\N
604476,504476,2023-08-19,2023-08-20,On-time
604477,504477,2024-07-29,2024-07-28,On-time
604478,504478,2023-07-03,\N,Failed
604479,504479,2024-02-04,2024-02-04,On-time
604480,504480,2023-08-15,\N,\N
604481,504481,2024-07-16,2024-07-16,On-time
604482,504482,2024-04-18,2024-04-19,On-time
604483,504483,2024-01-25,2024-01-25,On-time
604484,504484,2023-12-08,2023-12-08,On-time
604485,504485,2024-02-24,2024-02-29,Delayed
604486,504486,2024-10-05,2024-10-08,Delayed
604487,504487,2023-12-12,2023-12-13,On-time
604488,504488,2023-08-14,2023-08-15,On-time
604489,504489,2024-06-04,2024-06-05,On-time
604490,504490,2024-05-01,2024-05-02,On-time
604491,504491,2024-02-09,2024-02-15,Delayed
604492,504492,2023-11-04,2023-11-05,On-time
604493,504493,2023-06-28,2023-06-27,On-time
604494,504494,2024-09-15,\N,\N
604495,504495,2023-10-20,2023-10-25,Delayed
604496,504496,2024-05-03,\N,Failed
604497,504497,2024-04-12,2024-04-15,Delayed
604498,504498,2024-02-19,2024-02-19,On-time
604499,504499,2023-09-24,2023-09-28,Delayed
604500,504500,2024-07-25,2024-07-24,On-time
604501,504501,2024-08-15,2024-08-14,On-time
604502,504502,2024-01-17,2024-01-16,On-time
604503,504503,2023-09-24,\N,\N
604504,504504,2024-09-12,2024-09-17,Delayed
604505,504505,2024-02-02,2024-02-07,Delayed
604506,504506,2023-08-15,2023-08-14,On-time
604507,504507,2023-12-02,2023-12-02,On-time
604508,504508,2024-03-27,2024-03-26,On-time
604509,504509,2024-05-07,2024-05-06,On-time
604510,504510,2024-06-03,\N,Failed
604511,504511,2023-11-15,2023-11-15,On-time
604512,504512,2024-04-09,2024-04-09,On-time
604513,504513,2023-10-26,\N,\N
604514,504514,2024-07-30,2024-07-30,On-time
604515,504515,2024-08-18,\N,Failed
604516,504516,2024-03-30,2024-03-29,On-time
604517,504517,2023-11-04,\N,\N
604518,504518,2024-05-08,2024-05-07,On-time
604519,504519,2023-10-23,2023-10-28,Delayed
604520,504520,2024-06-17,2024-06-20,Delayed
604521,504521,2023-12-19,2023-12-19,On-time
604522,504522,2024-07-24,2024-07-28,Delayed
604523,504523,2024-09-14,2024-09-18,Delayed
604524,504524,2024-04-23,2024-04-26,Delayed
604525,504525,2023-11-14,2023-11-13,On-time
604526,504526,2024-10-01,2024-09-30,On-time
604527,504527,2024-07-14,2024-07-13,On-time
604528,504528,2024-09-12,2024-09-12,On-time
604529,504529,2024-05-27,2024-05-27,On-time
604530,504530,2024-03-28,2024-03-29,On-time
604531,504531,2023-11-24,2023-11-25,On-time
604532,504532,2023-10-17,2023-10-16,On-time
604533,504533,2023-09-13,2023-09-16,Delayed
604534,504534,2023-09-25,\N,Failed
604535,504535,2023-06-10,\N,Failed
604536,504536,2024-07-24,2024-07-24,On-time
604537,504537,2024-06-30,2024-07-05,Delayed
604538,504538,2023-06-14,2023-06-14,On-time
604539,504539,2023-09-02,2023-09-03,On-time
604540,504540,2023-08-29,2023-08-28,On-time
604541,504541,2024-05-16,2024-05-17,On-time
604542,504542,2023-07-27,2023-07-31,Delayed
604543,504543,2023-11-17,2023-11-16,On-time
604544,504544,2023-06-28,2023-06-28,On-time
604545,504545,2024-05-16,2024-05-16,On-time
604546,504546,2024-01-17,2024-01-17,On-time
604547,504547,2023-09-15,2023-09-21,Delayed
604548,504548,2024-05-04,2024-05-09,Delayed
604549,504549,2024-04-24,2024-04-24,On-time
604550,504550,2023-08-19,2023-08-20,On-time
604551,504551,2024-04-25,2024-04-25,On-time
604552,504552,2024-05-24,2024-05-23,On-time
604553,504553,2024-06-03,2024-06-04,On-time
604554,504554,2023-06-29,2023-06-28,On-time
604555,504555,2023-12-09,2023-12-09,On-time
604556,504556,2023-10-31,2023-11-01,On-time
604557,504557,2024-04-17,\N,Failed
604558,504558,2023-12-06,2023-12-07,On-time
604559,504559,2024-08-10,2024-08-09,On-time
604560,504560,2023-10-24,\N,Failed
604561,504561,2024-03-08,2024-03-09,On-time
604562,504562,2024-08-22,2024-08-23,On-time
604563,504563,2024-06-24,2024-06-23,On-time
604564,504564,2023-12-17,2023-12-22,Delayed
604565,504565,2023-11-30,2023-12-02,Delayed
604566,504566,2023-10-05,2023-10-09,Delayed
604567,504567,2023-08-01,2023-07-31,On-time
604568,504568,2023-10-18,2023-10-19,On-time
604569,504569,2024-03-15,2024-03-15,On-time
604570,504570,2024-03-24,2024-03-25,On-time
604571,504571,2024-04-05,2024-04-05,On-time
604572,504572,2023-12-02,2023-12-01,On-time
604573,504573,2024-05-13,\N,Failed
604574,504574,2024-03-19,2024-03-19,On-time
604575,504575,2024-05-08,\N,Failed
604576,504576,2024-07-03,2024-07-06,Delayed
604577,504577,2024-04-13,2024-04-12,On-time
604578,504578,2023-10-07,2023-10-13,Delayed
604579,504579,2024-07-03,2024-07-03,On-time
604580,504580,2023-09-13,2023-09-12,On-time
604581,504581,2023-12-05,2023-12-05,On-time
604582,504582,2024-03-16,2024-03-22,Delayed
604583,504583,2023-12-21,2023-12-22,On-time
604584,504584,2023-11-07,2023-11-09,Delayed
604585,504585,2024-05-31,\N,\N
604586,504586,2023-07-28,2023-08-02,Delayed
604587,504587,2024-01-21,2024-01-27,Delayed
604588,504588,2023-07-19,\N,Failed
604589,504589,2024-04-03,2024-04-03,On-time
